,semester,college,department,course_id,course_code,memo,name,chinese_name,limit,reg_num,time,credit,hours,lecturer, type,type
1089,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910198,SESE10235,,"Fluid Mechanics
",流體力學,Unlimited,-,T4R67-,3,3,賴正權,,Required
1090,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910199,SESE10235,,"Fluid Mechanics
",流體力學,Unlimited,-,T3R34-,3,3,賴正權,,Required
1091,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910200,SESE10117,,"Introduction to Aerospace Engineering
",航太工程概論,Unlimited,-,W67-,2,2,夏筱明,,Required
1092,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910201,SESE10116,,"Introduction to Energy
",能源概論,Unlimited,-,T89-,2,2,賴正權,,Required
1093,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910202,SESE00022,,"Tutor Guidance(2)
",導師輔導(2) ,Unlimited,-,M12-,0,2,羅本喆,,Required
1094,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910203,SESE20147,,"Advanced Mechanics of Materials
",高等材料力學,Unlimited,-,Mabc-,3,3,系統工程,,Elective
1095,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910204,SESE20148,,"Heliborne Weapon Systems
",旋翼機武器系統,Unlimited,-,Tabc-,3,3,系統工程,,Elective
1096,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910205,SESE20149,,"Mechanical Manufacturing
",機械製造,Unlimited,-,W34-,3,3,黃國鑫,,Required
1097,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910206,SESE10031,,"Workshop Practice(1)
",工廠實習(1),Unlimited,-,W678-,1,2,黃國鑫,,Required
1098,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910207,SESE20150,,"Aeronautical Engineering Lab
",航空工程實驗,Unlimited,-,W678-,3,3,戴昌聖,,Required
1099,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910208,SESE10074,,"Mechanical Dynamics
",機動學,Unlimited,-,W124-,3,3,蔡林昌,,Required
1100,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910209,SESE10069,,"Experiment of Materials
",材料實驗,Unlimited,-,W67-,1,2,蔡林昌,,Required
1101,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910210,SESE20151,,"Aircraft Structures
",飛具結構學,Unlimited,-,Wab-,2,2,系統工程,,Required
1102,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910211,SESE00022,,"Tutor Guidance(2)
",導師輔導(2) ,Unlimited,-,M12-,0,2,系統工程,,Required
1103,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910212,SESE00038,,"Service Learning (I)
",服務學習 (1),Unlimited,-,M9-,0,1,系統工程,,Required
1104,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910213,SESE00024,,"Tutor Guidance(4)
",導師輔導(4),Unlimited,-,M12-,0,2,羅序仁,,Required
1105,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910214,SESE00024,,"Tutor Guidance(4)
",導師輔導(4),Unlimited,-,M12-,0,2,劉中宇,,Required
1106,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910215,SESE00064,,"Tutor Guidance(6)
",導師輔導(6),Unlimited,-,M12-,0,2,周兆龍,,Required
1107,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910216,SESE00064,,"Tutor Guidance(6)
",導師輔導(6),Unlimited,-,M12-,0,2,劉芳萍,,Required
1108,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910217,SESE10233,,"Tutor Guidance(8)
",導師輔導(8),Unlimited,-,,0,2,賴泰宏,,Required
1109,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910218,SESE10233,,"Tutor Guidance(8)
",導師輔導(8),Unlimited,-,M12-,0,2,蔡宗憲,,Required
1110,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910219,SESE10105,,"Programming Design
",程式設計,Unlimited,-,F234-,3,3,楊婷婷,,Required
1111,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910220,SESE10122,,"Window Programming
",視窗程式設計,Unlimited,-,Tabc-,3,3,陳丙堃,,Elective
1112,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910221,SESE10124,,"Computer Organization. and Architecture
",計算機組織,Unlimited,-,R123-,3,3,蔡宗憲,,Required
1113,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910222,SESE10124,,"Computer Organization. and Architecture
",計算機組織,Unlimited,-,T678-,3,3,蔡宗憲,,Required
1114,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910223,SESE10126,,"Computer Networks
",計算機網路,Unlimited,-,W678-,3,3,劉芳萍,,Required
1115,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910224,SESE10126,,"Computer Networks
",計算機網路,Unlimited,-,Tabc-,3,3,劉芳萍,,Required
1116,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910225,SESE10115,,"Linear Algebra
",線性代數,Unlimited,-,T678-,3,3,張仁煦,,Required
1117,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910226,SESE10115,,"Linear Algebra
",線性代數,Unlimited,-,F234-,3,3,張仁煦,,Required
1118,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910227,SESE10085,,"Introduction to Algorithms
",演算法概論,Unlimited,-,M34T9-,3,3,周兆龍,,Required
1119,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910228,SESE10085,,"Introduction to Algorithms
",演算法概論,Unlimited,-,M34T9-,3,3,周兆龍,,Required
1120,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910229,SESE20050,,"Software Design and Practice for Mobile Devices
",行動裝置軟體設計與實驗,Unlimited,-,M678-,3,3,陳丙堃,,Required
1121,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910230,SESE20022,,"Introduction to Cryptography
",密碼學概論,Unlimited,-,F234-,3,3,羅嘉寧,,Required
1122,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910231,SESE10123,,"Computer Graphic
",計算機圖學,Unlimited,-,Mabc-,3,3,劉中宇,,Elective
1123,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910232,SESE10012,,"Civil Engineering Construction
",土木施工,Unlimited,-,T67F2-,3,3,宋欣芳,,Required
1124,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910233,SESE10111,,"General Statistics
",統計學,Unlimited,-,T89-,2,2,沈鴻禧,,Required
1125,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910234,SESE20153,,"User Interface Design
",使用者介面設計,Unlimited,-,Mabc-,3,3,系統工程,,Elective
1126,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910235,SESE10135,,"Information System Practice
",資訊系統應用實務,Unlimited,-,Wabc-,3,3,陳丙堃,,Elective
1127,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910236,SESE10125,,"Computer Mathematics
",計算機數學,Unlimited,-,W234-,3,3,王順吉,,Elective
1128,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910237,SESE20154,,"Probability and Statistics
",機率與統計,Unlimited,-,W678-,3,3,張仁煦,,Required
1129,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910238,SESE20154,,"Probability and Statistics
",機率與統計,Unlimited,-,T4R12-,3,3,賴泰宏,,Required
1130,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910239,SESE20155,,"Network Defense Practice
",網路攻防實務,Unlimited,-,W678-,3,3,羅嘉寧,,Required
1131,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910240,SESE20156,,"Networks Defense Practice(2)
",網路攻防專題實作(2),Unlimited,-,M567-,1,3,羅嘉寧,,Required
1132,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910241,SESE20157,,"System Security Practice(2)
",系統安全專題實作(2),Unlimited,-,M567-,1,3,系統工程,,Required
1133,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910242,SESE20158,,"C4ISR System Practice(2)
",C4ISR 系統專題實作(2),Unlimited,-,M567-,1,3,劉中宇,,Required
1134,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910243,SESE20159,,"Pattern Recognition Practice(2)
",圖形識別系統專題實作(2),Unlimited,-,M567-,1,3,翁旭谷,,Required
1135,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910244,SESE20160,,"Database Practice(2)
",資料庫專題實作(2),Unlimited,-,M567-,1,3,劉芳萍,,Required
1136,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910245,SESE10236,,"Information System Practice (2)
",資訊系統工程專題實作(2),Unlimited,-,M567-,1,3,羅序仁,,Required
1137,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910246,SESE10237,,"Computer Networks Practice (2)
",電腦網路專題實作(2),Unlimited,-,M567-,1,3,系統工程,,Required
1138,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910247,SESE20161,,"Multimedia Design Practice(2)
",多媒體設計專題實作(2),Unlimited,-,M567-,1,3,蔡宗憲,,Required
1139,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910248,SESE20162,,"IoT System Practice(2)
",物聯網系統專題實作(2),Unlimited,-,M567-,1,3,楊婷婷,,Required
1140,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910249,SESE20163,,"Cryptographic System Practice(2)
",密碼工程專題實作(2),Unlimited,-,M567-,1,3,賴泰宏,,Required
1141,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910250,SESE20164,,"Information Operation
",資訊作戰,Unlimited,-,W234-,3,3,系統工程,,Elective
1142,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910251,SESE20165,,"Multimedia Security
",多媒體安全,Unlimited,-,T678-,3,3,王順吉,,Elective
1143,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910252,SESE20166,,"Computer Attack and Defense
",電腦攻擊與防禦,Unlimited,-,Wabc-,3,3,陳佑全,,Elective
1144,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910253,SESE20167,,"Wireless Communication and Network
",無線通訊與網路,Unlimited,-,T123-,3,3,楊婷婷,,Elective
1145,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910254,SESE00074,,"Programming Design Practice (2)
",程式設計實習(2),Unlimited,-,R234-,3,3,周兆龍,,Elective
1146,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910255,SESE20112,,"Project of Information Security(4)
",資訊安全專題實作(4),Unlimited,-,M567-,1,3,賴泰宏,,Required
1147,111 Spring Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910256,SESE20168,,"Networks Defense Practice(4)
",網路攻防專題實作(4),Unlimited,-,M567-,1,3,羅嘉寧,,Required
