,semester,college,department,course_id,course_code,memo,name,chinese_name,limit,reg_num,time,credit,hours,lecturer, type,type,summary
2396,111 Spring Semester,Physical Education Office,Physical Education Office,563116,GEPE20012,交大校區,"Volleyball team(Female)
",體育－排球校隊(女),0,-,,0,2,李建毅,,Required,
2397,,Physical Education Office,Physical Education Office,,,,,,,,,,,,,,
2398,111 Spring Semester,Physical Education Office,Physical Education Office,563117,GEPE20014,交大校區,"Tennis team(Female)
",體育－網球校隊(女),0,-,,0,2,伍啟萌,,Required,
2399,,Physical Education Office,Physical Education Office,,,,,,,,,,,,,,
2400,111 Spring Semester,Physical Education Office,Physical Education Office,563118,GEPE20017,交大校區,"Badminton team(Female)
",體育－羽球校隊(女),0,-,,0,2,廖威彰,,Required,
2401,,Physical Education Office,Physical Education Office,,,,,,,,,,,,,,
2402,111 Spring Semester,Physical Education Office,Physical Education Office,563119,GEPE20019,綜合球館B1,"Advanced Badminton
",競技羽球(二),24,-,R78-PE[GF],1,2,王志全,,Elective,
2403,,Physical Education Office,Physical Education Office,,,,,,,,,,,,,,
2404,111 Spring Semester,Physical Education Office,Physical Education Office,563120,GEPE20020,,"Advanced Basketball
",競技籃球(二),30,-,R78-PE[GF],1,2,陳忠強,,Elective,
2405,111 Spring Semester,Physical Education Office,Physical Education Office,563121,GEPE20021,綜合球館2樓,"Advanced Tennis
",競技網球(二),30,-,R78-PE[GF],1,2,詹益欣,,Elective,
2406,,Physical Education Office,Physical Education Office,,,,,,,,,,,,,,
2407,111 Spring Semester,Physical Education Office,Physical Education Office,563122,GEPE20022,,"Advanced Volleyball
",競技排球(二),30,-,Wab-PE[GF],1,2,張振興,,Required,
2408,111 Spring Semester,Physical Education Office,Physical Education Office,563123,GEPE00001,(陽明校區)(醫一甲)上課地點：活動中心綜合球場。,"Physical Education
",大一體育,Unlimited,-,F56-PhE[YM],0,2,陳著,,Required,
2409,,Physical Education Office,Physical Education Office,,,,,,,,,,,,,,
2410,111 Spring Semester,Physical Education Office,Physical Education Office,563124,GEPE00001,(陽明校區)(醫一乙)上課地點：山下排球場。,"Physical Education
",大一體育,Unlimited,-,F78-PhE[YM],0,2,藍于青,,Physical Education,
2411,,Physical Education Office,Physical Education Office,,,,,,,,,,,,,,
2412,111 Spring Semester,Physical Education Office,Physical Education Office,563125,GEPE00001,(陽明校區)(醫一丙)上課地點：山下網球場。,"Physical Education
",大一體育,Unlimited,-,M56-PhE[YM],0,2,黃中興,,Physical Education,
2413,,Physical Education Office,Physical Education Office,,,,,,,,,,,,,,
2414,111 Spring Semester,Physical Education Office,Physical Education Office,563126,GEPE00001,(陽明校區)(醫一丁)上課地點：活動中心綜合球場。,"Physical Education
",大一體育,Unlimited,-,M78-PhE[YM],0,2,陳厚諭,,Physical Education,
2415,,Physical Education Office,Physical Education Office,,,,,,,,,,,,,,
2416,111 Spring Semester,Physical Education Office,Physical Education Office,563127,GEPE00001,(陽明校區)(牙醫一)上課地點：活動中心綜合球場。,"Physical Education
",大一體育,Unlimited,-,M56-PhE[YM],0,2,徐煒杰,,Physical Education,
2417,,Physical Education Office,Physical Education Office,,,,,,,,,,,,,,
2418,111 Spring Semester,Physical Education Office,Physical Education Office,563128,GEPE00001,(陽明校區)(醫技一)上課地點：山下排球場。,"Physical Education
",大一體育,Unlimited,-,T78-PhE[YM],0,2,林正仰,,Physical Education,
2419,,Physical Education Office,Physical Education Office,,,,,,,,,,,,,,
2420,111 Spring Semester,Physical Education Office,Physical Education Office,563129,GEPE00001,(陽明校區)(醫放一)上課地點：山頂運動場。,"Physical Education
",大一體育,Unlimited,-,T12-PhE[YM],0,2,林昭光,,Physical Education,
2421,,Physical Education Office,Physical Education Office,,,,,,,,,,,,,,
2422,111 Spring Semester,Physical Education Office,Physical Education Office,563130,GEPE00001,(陽明校區)(護理一)上課地點：山下網球場。,"Physical Education
",大一體育,Unlimited,-,W78-PhE[YM],0,2,黃中興,,Physical Education,
2423,,Physical Education Office,Physical Education Office,,,,,,,,,,,,,,
2424,111 Spring Semester,Physical Education Office,Physical Education Office,563131,GEPE00001,(陽明校區)(物輔一)上課地點：山下排球場。,"Physical Education
",大一體育,Unlimited,-,T34-PhE[YM],0,2,藍于青,,Physical Education,
2425,,Physical Education Office,Physical Education Office,,,,,,,,,,,,,,
2426,111 Spring Semester,Physical Education Office,Physical Education Office,563132,GEPE00001,(陽明校區)(生科不分一)上課地點：活動中心綜合球場。,"Physical Education
",大一體育,0,-,M34-PhE[YM],0,2,許錫賢,,Physical Education,
2427,,Physical Education Office,Physical Education Office,,,,,,,,,,,,,,
2428,111 Spring Semester,Physical Education Office,Physical Education Office,563133,GEPE00001,(陽明校區)(醫工一)上課地點：活動中心綜合球場。,"Physical Education
",大一體育,Unlimited,-,T78-PhE[YM],0,2,陳厚諭,,Physical Education,
2429,,Physical Education Office,Physical Education Office,,,,,,,,,,,,,,
2430,111 Spring Semester,Physical Education Office,Physical Education Office,563134,GEPE00002,(陽明校區)上課地點：活動中心綜合球場。第一階段限醫二A、物輔三選修，第二階段後開放選修。,"Futsal
",五人制足球,30,-,M12-PhE[YM],0,2,莊泰源,,Physical Education,
2431,,Physical Education Office,Physical Education Office,,,,,,,,,,,,,,
2432,111 Spring Semester,Physical Education Office,Physical Education Office,563135,GEPE10004,(陽明校區)上課地點：山下排球場。第一階段限醫二A、物輔三選修，第二階段後開放選修。,"Volleyball
",排球,30,-,M12-PhE[YM],0,2,許錫賢,,Physical Education,
2433,,Physical Education Office,Physical Education Office,,,,,,,,,,,,,,
2434,111 Spring Semester,Physical Education Office,Physical Education Office,563136,GEPE10011,(陽明校區)上課地點：山下網球場。第一階段限醫二A選修，第二階段後開放選修。,"Soft Tennis
",軟式網球,30,-,M34-PhE[YM],0,2,莊泰源,,Physical Education,
2435,,Physical Education Office,Physical Education Office,,,,,,,,,,,,,,
2436,111 Spring Semester,Physical Education Office,Physical Education Office,563137,GEPE10002,(陽明校區)上課地點：活動中心綜合球場。第一階段限醫二A選修，第二階段後開放選修。,"Pickleball
",匹克球,30,-,M34-PhE[YM],0,2,林昭光,,Physical Education,
2437,,Physical Education Office,Physical Education Office,,,,,,,,,,,,,,
2438,111 Spring Semester,Physical Education Office,Physical Education Office,563138,GEPE10005,(陽明校區)上課地點：活動中心桌球室。第一階段限醫三選修，第二階段後開放選修。,"Table Tennis
",桌球,30,-,M78-PhE[YM],0,2,黃中興,,Physical Education,
2439,,Physical Education Office,Physical Education Office,,,,,,,,,,,,,,
2440,111 Spring Semester,Physical Education Office,Physical Education Office,563139,GEPE10013,(陽明校區)上課地點：活動中心重量訓練室。第一階段限醫三選修，第二階段後開放選修。,"Fitness
",體適能,30,-,M78-PhE[YM],0,2,徐煒杰,,Physical Education,
2441,,Physical Education Office,Physical Education Office,,,,,,,,,,,,,,
2442,111 Spring Semester,Physical Education Office,Physical Education Office,563140,GEPE10012,(陽明校區)上課地點：山頂運動場。第一階段限醫三選修，第二階段後開放選修。,"Frisbee
",飛盤,30,-,M78-PhE[YM],0,2,林昭光,,Physical Education,
2443,,Physical Education Office,Physical Education Office,,,,,,,,,,,,,,
2444,111 Spring Semester,Physical Education Office,Physical Education Office,563141,GEPE10007,(陽明校區)上課地點：山下籃球場。第一階段限醫三選修，第二階段後開放選修。,"Basketball
",籃球,30,-,M78-PhE[YM],0,2,許錫賢,,Physical Education,
2445,,Physical Education Office,Physical Education Office,,,,,,,,,,,,,,
2446,111 Spring Semester,Physical Education Office,Physical Education Office,563142,GEPE10005,(陽明校區)上課地點：活動中心桌球室。第一階段限醫技二、三選修，第二階段後開放選修。,"Table Tennis
",桌球,30,-,T12-PhE[YM],0,2,黃中興,,Physical Education,
2447,,Physical Education Office,Physical Education Office,,,,,,,,,,,,,,
2448,111 Spring Semester,Physical Education Office,Physical Education Office,563143,GEPE10009,(陽明校區)上課地點：活動中心綜合球場。第一階段限醫技二、三選修，第二階段後開放選修。,"Badminton
",羽球,30,-,T12-PhE[YM],0,2,林正仰,,Physical Education,
2449,,Physical Education Office,Physical Education Office,,,,,,,,,,,,,,
2450,111 Spring Semester,Physical Education Office,Physical Education Office,563144,GEPE10007,(陽明校區)上課地點：活動中心綜合球場。第一階段限物輔二選修，第二階段後開放選修。,"Basketball
",籃球,30,-,T34-PhE[YM],0,2,陳厚諭,,Physical Education,
2451,,Physical Education Office,Physical Education Office,,,,,,,,,,,,,,
2452,111 Spring Semester,Physical Education Office,Physical Education Office,563145,GEPE10074,(陽明校區)上課地點：活動中心韻律教室。第一階段限牙三、生科二、不分二選修，第二階段後開放選修。,"vital aerobic exercise
",熱力有氧,30,-,T56-PhE[YM],0,2,藍于青,,Physical Education,
2453,,Physical Education Office,Physical Education Office,,,,,,,,,,,,,,
2454,111 Spring Semester,Physical Education Office,Physical Education Office,563146,GEPE10009,(陽明校區)上課地點：活動中心綜合球場。第一階段限牙三、生科二、不分二選修，第二階段後開放選修。,"Badminton
",羽球,30,-,T56-PhE[YM],0,2,林正仰,,Physical Education,
2455,,Physical Education Office,Physical Education Office,,,,,,,,,,,,,,
2456,111 Spring Semester,Physical Education Office,Physical Education Office,563147,GEPE10005,(陽明校區)上課地點：活動中心桌球室。第一階段限牙三、生科二、不分二選修，第二階段後開放選修。,"Table Tennis
",桌球,30,-,T56-PhE[YM],0,2,黃中興,,Physical Education,
2457,,Physical Education Office,Physical Education Office,,,,,,,,,,,,,,
2458,111 Spring Semester,Physical Education Office,Physical Education Office,563148,GEPE10001,(陽明校區)上課地點：活動中心韻律教室。第一階段限醫工三、生科三選修，第二階段後開放選修。,"Power Extension and Relax
",動力伸展與紓壓,30,-,W12-PhE[YM],0,2,藍于青,,Physical Education,
2459,,Physical Education Office,Physical Education Office,,,,,,,,,,,,,,
2460,111 Spring Semester,Physical Education Office,Physical Education Office,563149,GEPE10002,(陽明校區)上課地點：活動中心綜合球場。第一階段限醫工三、生科三選修，第二階段後開放選修。,"Pickleball
",匹克球,30,-,W12-PhE[YM],0,2,黃中興,,Physical Education,
2461,,Physical Education Office,Physical Education Office,,,,,,,,,,,,,,
2462,111 Spring Semester,Physical Education Office,Physical Education Office,563150,GEPE10005,(陽明校區)上課地點：活動中心桌球室。第一階段限牙二、醫工二選修，第二階段後開放選修。,"Table Tennis
",桌球,30,-,W56-PhE[YM],0,2,黃中興,,Physical Education,
2463,,Physical Education Office,Physical Education Office,,,,,,,,,,,,,,
2464,111 Spring Semester,Physical Education Office,Physical Education Office,563151,GEPE10009,(陽明校區)上課地點：活動中心綜合球場。第一階段限牙二、醫工二選修，第二階段後開放選修。,"Badminton
",羽球,30,-,W56-PhE[YM],0,2,黃志成,,Physical Education,
2465,,Physical Education Office,Physical Education Office,,,,,,,,,,,,,,
2466,111 Spring Semester,Physical Education Office,Physical Education Office,563152,GEPE10009,(陽明校區)上課地點：活動中心綜合球場。第一階段限醫放三、護二選修，第二階段後開放選修。,"Badminton
",羽球,30,-,W78-PhE[YM],0,2,黃志成,,Physical Education,
2467,,Physical Education Office,Physical Education Office,,,,,,,,,,,,,,
2468,111 Spring Semester,Physical Education Office,Physical Education Office,563153,GEPE10010,(陽明校區)上課地點：山頂運動場。第一階段限醫放三、護二選修，第二階段後開放選修。,"Soccer
",足球,30,-,W78-PhE[YM],0,2,徐煒杰,,Physical Education,
2469,,Physical Education Office,Physical Education Office,,,,,,,,,,,,,,
2470,111 Spring Semester,Physical Education Office,Physical Education Office,563154,GEPE10002,(陽明校區)上課地點：活動中心綜合球場。第一階段限藥學二選修，第二階段後開放選修。,"Pickleball
",匹克球,30,-,R12-PhE[YM],0,2,林昭光,,Physical Education,
2471,,Physical Education Office,Physical Education Office,,,,,,,,,,,,,,
2472,111 Spring Semester,Physical Education Office,Physical Education Office,563155,GEPE10001,(陽明校區)上課地點：活動中心韻律教室。第一階段限藥學三選修，第二階段後開放選修。,"Power Extension and Relax
",動力伸展與紓壓,30,-,F12-PhE[YM],0,2,藍于青,,Physical Education,
2473,,Physical Education Office,Physical Education Office,,,,,,,,,,,,,,
2474,111 Spring Semester,Physical Education Office,Physical Education Office,563156,GEPE10002,(陽明校區)上課地點：活動中心綜合球場。第一階段限護三、醫放二選修，第二階段後開放選修。,"Pickleball
",匹克球,30,-,F34-PhE[YM],0,2,藍于青,,Physical Education,
2475,,Physical Education Office,Physical Education Office,,,,,,,,,,,,,,
2476,111 Spring Semester,Physical Education Office,Physical Education Office,563157,GEPE10006,(陽明校區)上課地點：游泳健身館。第一階段限護三、醫放二選修，第二階段後開放選修。,"swim
",游泳,30,-,F34-PhE[YM],0,2,陳厚諭,,Physical Education,
2477,,Physical Education Office,Physical Education Office,,,,,,,,,,,,,,
2478,111 Spring Semester,Physical Education Office,Physical Education Office,563158,GEPE10008,(陽明校區)上課地點：山下網球場。,"Tennis
",網球,30,-,F56-PhE[YM],0,2,陳厚諭,,Physical Education,
2479,,Physical Education Office,Physical Education Office,,,,,,,,,,,,,,
2480,111 Spring Semester,Physical Education Office,Physical Education Office,563159,GEPE10003,(陽明校區)上課地點：活動中心韻律教室。,"Tai Chi
",太極拳,30,-,F56-PhE[YM],0,2,張耀庭,,Physical Education,
2481,,Physical Education Office,Physical Education Office,,,,,,,,,,,,,,
2482,111 Spring Semester,Physical Education Office,Physical Education Office,563160,GEPE10004,(陽明校區)上課地點：活動中心綜合球場。第一階段限醫二B、醫三、物輔三選修，第二階段後開放選修。,"Volleyball
",排球,30,-,F78-PhE[YM],0,2,陳著,,Physical Education,
2483,,Physical Education Office,Physical Education Office,,,,,,,,,,,,,,
2484,111 Spring Semester,Physical Education Office,Physical Education Office,563161,GEPE10003,(陽明校區)上課地點：活動中心韻律教室。第一階段限醫二B、醫三、物輔三選修，第二階段後開放選修。,"Tai Chi
",太極拳,30,-,F78-PhE[YM],0,2,張耀庭,,Physical Education,
