semester,course_id,course_code,memo,name,chinese_name,limit,reg_num,time,credit,hours,lecturer, type,type,summary
1112.0,516233.0,ENCV10011,"[English Medium Course]C班, 第三小時為非同步授課","Engineering Economics
FCQR[ECE,CCS] GECIENG",工程經濟學,45,0,F34-EB227[GF],3.0,3.0,王維志,,1,
1112.0,516829.0,SCAC10016,本系學生須先修過無機化學(一)之實體課程，才能選修此課程。,"Inorganic Chemistry (1)
[COE,CBT,CI] GECIDL",無機化學(一),20,0,R56-SB201[GF],3.0,3.0,劉學儒,,1,
1112.0,517404.0,MGEM20006,,"Engineering Economy
FCQRGECL[ECE,CCS] GECI",工程經濟,60,0,T234-MB506[GF],3.0,3.0,董弘平,,1,
1112.0,517405.0,MGEM20011,工工系學生優先，不可旁聽,"Simulation
GECL[ECE,CCS] GECIDAST",模擬學,60,0,R234-MB415[GF],3.0,3.0,陳勝一,,1,
1112.0,517103.0,MGCM10018,管院管理基礎課程；主開大二資財系；輔開管理學院、管科系、工管系、運管系；資財系大二、管科系大二必修；工管系學生需自下列五門課(財務管理、行銷學、人力資源管理、管理資訊系統、物流運籌管理)任選一門為必修。運管系學生需自下列六門課(財務管理、行銷學、人力資源管理、管理資訊系統、資料庫管理、生產與作業管理)任選二門為必修。管院學生優先選課。外院同學請於開學加退選階段上網選課。限大二以上學生修課。,"Financial Management
[ECE,CCS,COE,COS,CBT,CHS,CHK,CI] GECI",財務管理,60,0,R567-M-b10[GF],3.0,3.0,梁婉麗,,1,
1112.0,517503.0,MGIF00005,限非管院學生選課。本課程上限140人，不開放紙本加簽。,"Principles of Economics
FCQR[ECE,CCS,COE,COS,CBT,CHS,CHK] GECI",經濟學原理,140,0,R234-M-b10[GF],3.0,3.0,黃星華,,2,
1112.0,517505.0,MGIF10003,大二必修；資財系優先選課。外系同學請於開學加退選階段上網選課。限大二以上學生修課。,"Investments
FCOM[ECE] GECI",投資學,60,0,R234-M101[GF],3.0,3.0,李漢星,,1,
1112.0,517509.0,MGIF20010,財金類課程；資財系優先選課。外系同學請於開學加退選階段上網選課。限大三以上學生修課。,"Introduction in Financial Engineering
FCQRGECL[ECE,CCS,COE,CBT,CI] GECI",財務工程導論,50,0,W234-M-b09[GF],3.0,3.0,戴天時,,2,
1112.0,519500.0,XDAP00014,,"What Is Law: An Introduction to Legal Theory
GECDACE",什麼是法律？ — 法理學初探,50,0,R567-SC207[GF],3.0,3.0,程源中,,2,
1112.0,519512.0,XDAP00012,遠距課程,"Revaluation of All Values: Nietzsche&#39;s on the Genealogy of Morality
GECLDLDACE",重估一切價值：尼采的《道德系譜學》,Unlimited,0,T34-,2.0,2.0,安勤之,,2,
1112.0,519513.0,XDAP00013,遠距課程,"Translation, Mediation and Symbiopoiesis: Investigate the association among the Science ,Technology ,Nature and Society.
Optional Liberal EducationFCCTGECLDL",轉譯、中介與共同生成：探索社會、科技與自然的相互聯結,Unlimited,0,T789-,3.0,3.0,安勤之,,2,
1112.0,910087.0,SESE00012,*系統工程學程學生不得選修,"Introduction to Defense Technology (2)
GECLDAST",國防科技概論(2),70,0,F567-EE106[GF],3.0,3.0,李永隆,,2,
1112.0,161022.0,GECE00170,,"Contemporary Songs and Life
Optional Liberal EducationGECLDAHA",當代歌曲與人生,35,0,T12-YT206[YM],2.0,2.0,楊芮芳,,3,
1112.0,161068.0,GECE00108,[English Medium Course] [1] 第一階段初選限醫學一。 [2] 全英語授課，為維持教學品質，限制修課人數。,"Philosophy in Fiction
LCLEEnglish LiteratureENG",小說中的哲學思想,32,0,R12-YX201[YM],2.0,2.0,程曉杰,,5,
1112.0,161081.0,GECE00004,1.中央研究院人文講座課程，歷史語言研究所王道還助理研究員主持授課。 2.1112學期因應疫情採行線上教學。 3.2023/04/06，依中研院行事曆維持正常上課。,"The Story of Mankind
Science, Technology and SocietyGECLDAST",人類的故事,35,0,R78-,2.0,2.0,王道還,,3,
1112.0,561025.0,GECG00040,,"A History of Western Opera
Art and CulturesGECLDAHA",西洋歌劇史,40,0,R56-A102[GF],2.0,2.0,宋育任,,3,
1112.0,561029.0,GECG00043,「資訊行為」不接受修讀過「社會心理學」同學修讀。,"Human Information Behavior
Society and EconomyGECLDACE",資訊行為,45,0,M34-A401[GF],2.0,2.0,王美鴻,,3,
1112.0,561041.0,GECG00054,"「普通心理學」不接受修讀過「心理學」或「心理學概論」同學修讀2.選課系統預設核心社會,欲採計核心自然請至通識中心書面申請。","General Psychology
Philosophy and MindGECDASC",普通心理學,50,0,T78-A103[GF],2.0,2.0,梁瓊惠,,3,
1112.0,561048.0,GECG00065,授課方式：視訊同步遠距。上課教室：陽明校區：教學大樓301；交大校區：綜合一館103,"Data and Everyday Life
FCQRGEC",數據與日常生活,50,0,"R34-A103[GF],R34-YT301[YM]",2.0,2.0,彭松嶽,,3,
1112.0,561053.0,GECG00070,,"Moral Reasoning
GECLDACE",道德推理,80,0,F56-A103[GF],2.0,2.0,王冠生,,3,
1112.0,561062.0,GECG00080,,"Musical Syntax and Expression
GECLDAHA",音樂語言與表達,40,0,R34-YX502[YM],2.0,2.0,林伶美,,3,
1112.0,561063.0,GECG00081,,"The Study of Young Marx
GECLDASC",青年馬克思的生命哲學和創思歷程,70,0,W34-A102[GF],2.0,2.0,洪鎌德,,3,
1112.0,561065.0,GECG00084,,"Border and Migration
GECLDASC",邊界與遷移,30,0,"W34-,W34-F207[GF]",2.0,2.0,林淑芬,,3,
1112.0,561066.0,GECG00085,,"An introductory guide to pharmacy
GECLDAST",藥學知多少,50,0,T34-A204[GF],1.0,1.0,林滿玉、胡德民、康照洲、許銘能、姜紹青、楊思源、石博文,,3,
1112.0,561067.0,GECG00086,1.課程介紹:https://youtu.be/K_R64ylOrKE 2.[English Medium Course],"Modern Journey of Human-animal Relations
GECLDASCENG",動物與人類的現代旅程,50,0,T34-F210[GF],2.0,2.0,葉蔭聰,,3,
1112.0,561068.0,GECG00087,「造型與繪圖」不接受已修過「幾何造形」的同學選讀。,"Patterning and Drawning
GECLDAHA",造型與繪圖,40,0,F12-CS-PC2[GF],2.0,2.0,陳明璋,,3,
1112.0,561069.0,GECG00087,「造型與繪圖」不接受已修過「幾何造形」的同學選讀。,"Patterning and Drawning
GECLDAHA",造型與繪圖,40,0,F34-CS-PC2[GF],2.0,2.0,陳明璋,,3,
1112.0,561071.0,GECG10006,1.授課教師李榮貴老師(聘請中) 2.限大二以上同學修讀，修課學生需攜帶筆電。,"Circular Economy
FCOMGECL",循環經濟,32,0,W34-A401[GF],2.0,2.0,待聘,,3,
1112.0,561072.0,GECG10007,傳播與科技學系大學部學生應自行修習該系之相關媒體素養課程,"Communication Technology and Media Literacy
GECLDASC",傳播科技與媒體素養,50,0,R56-F210[GF],2.0,2.0,陳延昇、吳泰毅,,3,
1112.0,561073.0,GECG00091,,"The Basics of Food Safety
GECLDAST",食品安全知多少,50,0,R34-A401[GF],1.0,1.0,林怡君、楊登傑、廖伯霖、黃書政、王鐘凰、陳禹銘,,3,
1112.0,561074.0,GECG00092,[English Medium Course],"Global Im/mobilities: Borders, Migration, and Identity: A Taiwan-US Global Classroom
GECLDASCENG",邊界、遷徙與身份：台灣—美國全球化教室,10,0,W234-EE129[GF],3.0,3.0,顧彩璇,,3,
1112.0,599001.0,GETE10001,"1.非師資生修讀本課程作為通識學分，不須繳交學分費2.非師資生修讀本課程，需至課務組下載並填寫""網路選課加退選處理表""，經任課老師同意送師培中心辦理加簽。3.師資生如欲將本課程視為通識學分，另需送交課務組辦理登記。授課方式：視訊同步遠距。","Learning How to Learn: Strategies for Reading and Learning
GECL[COM] GECIDLDASC",學習與閱讀理解策略,Unlimited,0,F56-HA108[GF],2.0,2.0,陳鏗任,,Teacher Education,
1112.0,599016.0,GETE20019,"1.本課程限110學年度(含)以後進入教育學程學生之教育實踐課程，如選錯，恐無法承認該學分，請同學特別留意!2.非師資生修讀本課程，不須繳交學分費3.非師資生修讀本課程，需至課務組下載並填寫""網路選課加退選處理表""，經任課老師同意送師培中心辦理加簽。4.如欲將本課程視為通識學分，另需送交課務組辦理登記。","Science Education: Rationality, Thinking, Creativity
GECLDAST",科學教育：理性、思考、創新,Unlimited,0,W56-HA218[GF],2.0,2.0,陳雅君,,2,
1112.0,599017.0,GETE10014,"1.本門課限「109學年度（含）以後進入教育學程學生」修讀，如選錯，恐無法承認該學分，請同學特別留意！2.非師資生修讀本課程，不須繳交學分費3.非師資生修讀本課程，需至課務組下載並填寫""網路選課加退選處理表""，經任課老師同意送師培中心辦理加簽。4.如欲將本課程視為通識學分，另需送交課務組辦理登記。","Life, Learning, and Brain Science
[CCS,COS,CHK] GECIDAST",生活、學習、腦科學,Unlimited,0,Tab-HA107[GF],2.0,2.0,段正仁,,2,
1112.0,571003.0,GESL00004,,"Social Education and Curation for Sustainable Development- Servicing Learning II
FCOMGECL",永續教育與策展行動—服務學習(二),30,0,Mn56-,3.0,3.0,曾聖凱,,1,
1112.0,574000.0,GEIT10001,,"JavaScript Web Programming
FCQRGECLGEC",JavaScript 網頁程式設計,40,0,W234-CS-PC3[GF],3.0,3.0,廖文宏,,2,
1112.0,517152.0,MGBA10001,"VIP學程課程,百川學程、科管所優先選課；限大學部同學選課，研究所僅開放科管所","Foundations of Management and Entrepreneurship
FCOMGECL",創業與創新實作專案(I),10,0,W567-A718[GF],3.0,3.0,黃仕斌,,1,
1112.0,430206.0,BTMB30066,[English Medium Course],"Hearing Sciences
[ECE,CCS,CHS] GECIDASTENG",聽力科學,Unlimited,0,F567-BI311[BA],3.0,3.0,曲在雯,,2,
1112.0,534021.0,HSIE30068,1.本課程為師資生認證科技領域資訊科技專長、職業群科教育專門課程學生使用，不能採計為教育專業學分。2.大學生如欲將此課程列為畢業學分，需自行向各系確認。3.本門課程不能採計為教育所畢業學分。,"Information Literacy and Ethics
Ethics and Moral thinkingGECDACE",資訊素養與倫理,30,0,T78-HA108[GF],2.0,2.0,魏彗娟,,2,
1112.0,534522.0,HSSC30035,授課方式：實地線上混合,"Seminar on Modern Chinese Fiction and Society
Optional Liberal EducationGECLDAHA",現代小說與社會,Unlimited,0,R34n-F106A[GF],3.0,3.0,彭明偉,,2,
1112.0,535520.0,CSIC30104,資訊學院優先(不開放在職專班網路選課)；機械系不同意所屬學生採計通識學分 [另外1小時(第3節)以非同步上課方式the third period of class will be held asynchronously],"Virtual Biomedical Instrumentation
GECLDAST",虛擬醫用儀表,50,0,T56-EC315[GF],3.0,3.0,蕭子健、張家齊,,2,
1112.0,535523.0,CSIC30100,[English Medium Course]資訊學院優先(不開放在職專班網路選課)；,"Brain-Computer Interface
GECLDASTENG",腦機介面系統,36,0,F34n-EC329[GF],3.0,3.0,魏群樹,,2,
1112.0,537005.0,MGMS30003,開放全校大一到大四、研究所選修。授課方式：實地線上混合,"Intermediate Accounting (II)
GECL",中級會計學(二),Unlimited,0,W678-M205[GF],3.0,3.0,蔡璧徽,,2,
1112.0,537707.0,MGIF30015,財務類課程；財務金融碩博士班、資財系學生優先。非本課程輔開系所之外系所學生請於開學後再上網加選課程。無法於線上加選者請紙本加簽。,"Financial Technology Seminar by Yuanta
FCOMGECL",元大金融科技講堂,120,0,W567-M-b10[GF],3.0,3.0,黃思皓,,2,
1112.0,537708.0,MGIF30024,財務類課程；財務金融碩士班及資財系學生優先；校級創新創業學程VIP。本課程限碩士班(含)以下學生選修。上課教室: 管理一館光寶聽M115。非本課程輔開系所之外系所學生請於開學後再上網加選課程。無法於線上加選者請紙本加簽。,"Entrepreneurship and New Venture Funding
FCOMGECL",創業與籌資,50,0,Rabc-,3.0,3.0,鍾惠民、陳玠甫、王燈山,,2,
1112.0,537802.0,MGMT30014,[English Medium Course],"Entrepreneurship and New Product Development
FCOMGECL[ECE,CCS,CHS,CHK] GECIENG",創業與新產品開發,30,0,T234-A701[GF],3.0,3.0,林士平,,2,
1112.0,537904.0,LWLW30268,開放台聯大大三以上同學選修,"Software and Intellectual Property
Optional Liberal EducationGECLDAST",軟體與智慧財產權,30,0,T56-,2.0,2.0,李界昇,,2,
1112.0,557806.0,MGMT30028,隔週上課。授課方式：實地線上混合,"Business Model Innovation and Entrepreneurship Management in Practice
Optional Liberal EducationFCOMGECL",創新營運模式與創業管理實務,35,0,Un56789-A722[GF],3.0,3.0,陳詩欣、高啟明,,2,
1112.0,557903.0,LWLW30263,開放台聯大大三以上同學選修,"Digital Economy and Antitrust Law
GECLDLDASC",數位經濟與反托拉斯法,Unlimited,0,Tab-,2.0,2.0,鄭歆儒,,2,
1112.0,517018.0,MGCM10009,非管院同學請於2月13日上網加選；管院大學部共同必修課程；管院學生優先選課；若有演習課安排於9a；上限75人；管理基礎學分學程課程。,"Management
FCOM[ECE,CCS,COS,CBT,CHS,CHK] GECI",管理學,75,0,T567-M-b10[GF],3.0,3.0,黃瓊誼,,1,
1112.0,517019.0,MGCM10009,非管院同學請於2月13日上網加選；管院大學部共同必修課程；管院學生優先選課；若有演習課安排於9a；上限75人；管理基礎學分學程課程。,"Management
FCOM[ECE,CCS,COS,CBT,CHS,CHK] GECI",管理學,75,0,T567-M205[GF],3.0,3.0,蕭嬋,,1,
1112.0,517020.0,MGCM10009,非管院同學請於2月13日上網加選；管院大學部共同必修課程；管院學生優先選課；若有演習課安排於9a；上限75人；管理基礎學分學程課程。,"Management
FCOM[ECE,CCS,COS,CBT,CHS,CHK] GECI",管理學,75,0,T567-A316[GF],3.0,3.0,黃仕斌、林士平,,1,
1112.0,517021.0,MGCM10009,非管院同學請於2月13日上網加選；管院大學部共同必修課程；管院學生優先選課；若有演習課安排於9a；上限30人，得請授課教師簽准後可放寬至35人；管理基礎學分學程課程；英文授課[English Medium Course]。授課方式：實地線上混合,"Management
FCOM[ECE,CCS,COS,CBT,CHS,CHK] GECIENG",管理學,30,0,T567-A722[GF],3.0,3.0,陳詩欣,,1,
1112.0,562043.0,GELT20013,,"English for Tourists
LCLE",旅遊英文,25,0,R56-A308[GF],2.0,2.0,彭怡婷,,5,
1112.0,562044.0,GELT20007,[English Medium Course],"Current World Affairs
LCLEENG",國際現勢討論,25,0,T34-A506[GF],2.0,2.0,李麥德,,5,
1112.0,562078.0,GELT20015,,"Japanese(Ⅵ)
LCLS",日文(六),45,0,R56-A507[GF],2.0,2.0,賴郁芳,,5,
1112.0,562095.0,GELT20030,,"Spanish (III)
LCLS",西班牙文(三),45,0,F56-A502[GF],2.0,2.0,李忍堅,,5,
1112.0,562101.0,GELT00001,,"English Listening and Discussion
LCLE",英文聽力與討論,25,0,T12-A504[GF],2.0,2.0,郭詩芝,,5,
1112.0,562102.0,GELT00001,,"English Listening and Discussion
LCLE",英文聽力與討論,25,0,R34-A507[GF],2.0,2.0,郭詩芝,,5,
1112.0,562103.0,GELT00003,,"English Reading and Discussion
LCLE",英文閱讀與討論,25,0,F34-A307[GF],2.0,2.0,吳宇晴,,5,
1112.0,562104.0,GELT00003,,"English Reading and Discussion
LCLE",英文閱讀與討論,25,0,F56-A501[GF],2.0,2.0,吳宇晴,,5,
1112.0,562105.0,GELT00003,,"English Reading and Discussion
LCLE",英文閱讀與討論,25,0,T56-A501[GF],2.0,2.0,林玉書,,5,
1112.0,562106.0,GELT00004,,"English Reading and Writing
LCLE",英文閱讀與寫作,25,0,T78-A501[GF],2.0,2.0,林玉書,,5,
1112.0,562107.0,GELT10008,,"Japanese(I)
LCLS",日文(一),45,0,W34-A503[GF],2.0,2.0,待聘,,5,
1112.0,562108.0,GELT10009,,"Japanese(II)
LCLS",日文(二),45,0,W56-A503[GF],2.0,2.0,待聘,,5,
1112.0,562109.0,GELT10001,選修『基礎日語會話』者，須先修畢日文(二),"Basic Japanese Conversation
LCLS",基礎日語會話,30,0,R34-,2.0,2.0,待聘,,5,
1112.0,563069.0,GEPE10051,,Tennis,體育－網球乙,32,0,M78-PE[GF],0.0,2.0,伍啟萌,,1,
1112.0,565014.0,GEPS10008,,Physics Recitation(II),物理二(榮譽班)作業演算,Unlimited,0,Fbc-SC109[GF],0.0,2.0,楊毅,,2,
1112.0,515400.0,EEDP10015,,Physics Lab. (II),物理實驗(二),56,0,M234-SA014[GF],1.0,3.0,杜建明、劉宗哲,,1,
1112.0,516104.0,ENME10021,1A,Physics Lab(II),物理實驗(二),56,0,M567-SA014[GF],1.0,3.0,杜建明,,1,
1112.0,516110.0,ENME10021,1B,Physics Lab(II),物理實驗(二),56,0,M567-SA014[GF],1.0,3.0,杜建明,,1,
1112.0,516202.0,ENCV10021,AB班,Physics Lab. (II),物理實驗（二）,56,0,F234-SA014[GF],1.0,3.0,劉宗哲,,1,
1112.0,516203.0,ENCV10021,[English Medium Course]C班,"Physics Lab. (II)
ENG",物理實驗（二）,56,0,F234-SA014[GF],1.0,3.0,劉宗哲,,1,
1112.0,516318.0,ENMS10029,,Physics Labs (II),物理實驗 (二),56,0,Wn56-SA014[GF],1.0,3.0,謝東儒、鍾介文,,1,
1112.0,516600.0,SCEP00021,A班,Physics Labs. (II),物理實驗（二）,56,0,W234-SA014[GF],1.0,3.0,鍾介文、謝東儒,,1,
1112.0,516601.0,SCEP00021,,Physics Labs. (II),物理實驗（二）,56,0,W234-SA014[GF],1.0,3.0,鍾介文、謝東儒,,1,
